signature,id,id_source,type,brand,category,subcategory,model,generation,version,name,years,photo_folder,quick_photo_1,quick_photo_2,photo_mode,photo_1,photo_2,article_file,article_exists
7fdd0b3d4a460bd97f1579c99d93d12f829047c6,car-00078,excel,car,Alfa Romeo,,,1600,Gen 1,TZ2,Alfa Romeo 1600 TZ2,1964–1965,assets/vehicles/alfa-romeo/car-00078/,assets/vehicles/_quick/car-00078-1.webp,assets/vehicles/_quick/car-00078-2.webp,,,,content/articles/alfa-romeo/car-00078.md,no
877730e6cc2a9d90e4180d7b03752556f80baca1,car-00079,excel,car,Alfa Romeo,,,164,Gen 1,2.0 Turbo,Alfa Romeo 164 2.0 Turbo,1987-1990–,assets/vehicles/alfa-romeo/car-00079/,assets/vehicles/_quick/car-00079-1.webp,assets/vehicles/_quick/car-00079-2.webp,,,,content/articles/alfa-romeo/car-00079.md,no
1a263cdee2136797f2299db55a284d92c7d8cc57,car-00080,excel,car,Alfa Romeo,,,164,Gen 1,2.0 Twin Spark,Alfa Romeo 164 2.0 Twin Spark,1987-1992–,assets/vehicles/alfa-romeo/car-00080/,assets/vehicles/_quick/car-00080-1.webp,assets/vehicles/_quick/car-00080-2.webp,,,,content/articles/alfa-romeo/car-00080.md,no
6798547402f0371df25e5fd080d50fa5145095ea,car-00081,excel,car,Alfa Romeo,,,164,Gen 1,2.0 Twin Spark,Alfa Romeo 164 2.0 Twin Spark,1992-1998–,assets/vehicles/alfa-romeo/car-00081/,assets/vehicles/_quick/car-00081-1.webp,assets/vehicles/_quick/car-00081-2.webp,,,,content/articles/alfa-romeo/car-00081.md,no
f58d061e83592aa5409f86351307074fed779bc6,car-00082,excel,car,Alfa Romeo,,,164,Gen 1,2.5 TD,Alfa Romeo 164 2.5 TD,1992-1998–,assets/vehicles/alfa-romeo/car-00082/,assets/vehicles/_quick/car-00082-1.webp,assets/vehicles/_quick/car-00082-2.webp,,,,content/articles/alfa-romeo/car-00082.md,no
90031a37c61e81b370fa81a98ccf47fc8898c29d,car-00083,excel,car,Alfa Romeo,,,164,Gen 1,Q4,Alfa Romeo 164 Q4,1993-1998–,assets/vehicles/alfa-romeo/car-00083/,assets/vehicles/_quick/car-00083-1.webp,assets/vehicles/_quick/car-00083-2.webp,,,,content/articles/alfa-romeo/car-00083.md,no
8bf36924579ca9aad77278fd069c9e1c0eab0259,car-00084,excel,car,Alfa Romeo,,,164,Gen 1,V6,Alfa Romeo 164 V6,1992-1998–,assets/vehicles/alfa-romeo/car-00084/,assets/vehicles/_quick/car-00084-1.webp,assets/vehicles/_quick/car-00084-2.webp,,,,content/articles/alfa-romeo/car-00084.md,no
d57dc11c21bf2ccb8378c598ea5f6179fb54ada5,car-00085,excel,car,Alfa Romeo,,,164,Gen 1,V6,Alfa Romeo 164 V6,1987-1990–,assets/vehicles/alfa-romeo/car-00085/,assets/vehicles/_quick/car-00085-1.webp,assets/vehicles/_quick/car-00085-2.webp,,,,content/articles/alfa-romeo/car-00085.md,no
34073ec43b2f8297d6ca8bfc583e98cc4a01a541,car-00086,excel,car,Alfa Romeo,,,164,Gen 1,V6,Alfa Romeo 164 V6,1990-1992–,assets/vehicles/alfa-romeo/car-00086/,assets/vehicles/_quick/car-00086-1.webp,assets/vehicles/_quick/car-00086-2.webp,,,,content/articles/alfa-romeo/car-00086.md,no
28dfdd5288713e0687bbce4712d479a09f144e49,car-00087,excel,car,Alfa Romeo,,,164,Gen 1,V6 Auto,Alfa Romeo 164 V6 Auto,1989-1992–,assets/vehicles/alfa-romeo/car-00087/,assets/vehicles/_quick/car-00087-1.webp,assets/vehicles/_quick/car-00087-2.webp,,,,content/articles/alfa-romeo/car-00087.md,no
6a15e799f435d50712429f3f3748f1c4e4194939,car-00088,excel,car,Alfa Romeo,,,164,Gen 1,V6 QV,Alfa Romeo 164 V6 QV,1992-1993–,assets/vehicles/alfa-romeo/car-00088/,assets/vehicles/_quick/car-00088-1.webp,assets/vehicles/_quick/car-00088-2.webp,,,,content/articles/alfa-romeo/car-00088.md,no
3e80e4105d486d02a2b694b602ef1cc5483f8b6a,car-00089,excel,car,Alfa Romeo,,,164,Gen 1,V6 QV,Alfa Romeo 164 V6 QV,1990-1992–,assets/vehicles/alfa-romeo/car-00089/,assets/vehicles/_quick/car-00089-1.webp,assets/vehicles/_quick/car-00089-2.webp,,,,content/articles/alfa-romeo/car-00089.md,no
2bb06ee3ca9489f1fad0f861b7e31ae8ba109e49,car-00090,excel,car,Alfa Romeo,,,164,Gen 1,V6 T,Alfa Romeo 164 V6 T,1991-1992–,assets/vehicles/alfa-romeo/car-00090/,assets/vehicles/_quick/car-00090-1.webp,assets/vehicles/_quick/car-00090-2.webp,,,,content/articles/alfa-romeo/car-00090.md,no
361db4909a23561c09b2316a9139607e1c12f0bf,car-00091,excel,car,Alfa Romeo,,,166,Gen 1,2.0 TS,Alfa Romeo 166 2.0 TS,1998-2002–,assets/vehicles/alfa-romeo/car-00091/,assets/vehicles/_quick/car-00091-1.webp,assets/vehicles/_quick/car-00091-2.webp,,,,content/articles/alfa-romeo/car-00091.md,no
e952e7144e1efbdb873b2ce9cc25acabf098094f,car-00092,excel,car,Alfa Romeo,,,166,Gen 1,2.0 V6 Turbo,Alfa Romeo 166 2.0 V6 Turbo,1998-2002–,assets/vehicles/alfa-romeo/car-00092/,assets/vehicles/_quick/car-00092-1.webp,assets/vehicles/_quick/car-00092-2.webp,,,,content/articles/alfa-romeo/car-00092.md,no
8cba4cf54dbdb6fe81d38ec74577a140449db5f1,car-00093,excel,car,Alfa Romeo,,,166,Gen 1,2.4 Jtd,Alfa Romeo 166 2.4 Jtd,2003-2006–,assets/vehicles/alfa-romeo/car-00093/,assets/vehicles/_quick/car-00093-1.webp,assets/vehicles/_quick/car-00093-2.webp,,,,content/articles/alfa-romeo/car-00093.md,no
003040e7b9dffaf44a0bb4e0be587ec8acfc3e1a,car-00094,excel,car,Alfa Romeo,,,166,Gen 1,2.4 Jtd,Alfa Romeo 166 2.4 Jtd,1998-2002–,assets/vehicles/alfa-romeo/car-00094/,assets/vehicles/_quick/car-00094-1.webp,assets/vehicles/_quick/car-00094-2.webp,,,,content/articles/alfa-romeo/car-00094.md,no
66443c7b941d38938dbc7a62e94a678f9cd33c2b,car-00095,excel,car,Alfa Romeo,,,166,Gen 1,2.5 V6,Alfa Romeo 166 2.5 V6,1998-2002–,assets/vehicles/alfa-romeo/car-00095/,assets/vehicles/_quick/car-00095-1.webp,assets/vehicles/_quick/car-00095-2.webp,,,,content/articles/alfa-romeo/car-00095.md,no
fca1896acacbcb1fd149768ae8c8539c9afe6a51,car-00096,excel,car,Alfa Romeo,,,166,Gen 1,2.5 V6 Auto,Alfa Romeo 166 2.5 V6 Auto,1998-2002–,assets/vehicles/alfa-romeo/car-00096/,assets/vehicles/_quick/car-00096-1.webp,assets/vehicles/_quick/car-00096-2.webp,,,,content/articles/alfa-romeo/car-00096.md,no
23381c901ee9438a61777c44ab9cb5b5d339eec4,car-00097,excel,car,Alfa Romeo,,,166,Gen 1,3.0 V6,Alfa Romeo 166 3.0 V6,1998-2003–,assets/vehicles/alfa-romeo/car-00097/,assets/vehicles/_quick/car-00097-1.webp,assets/vehicles/_quick/car-00097-2.webp,,,,content/articles/alfa-romeo/car-00097.md,no
36e128c4df1d9973d8544449b44ffcf35d1a9b24,car-00098,excel,car,Alfa Romeo,,,166,Gen 1,3.0 V6 Sportronic,Alfa Romeo 166 3.0 V6 Sportronic,1998-2003–,assets/vehicles/alfa-romeo/car-00098/,assets/vehicles/_quick/car-00098-1.webp,assets/vehicles/_quick/car-00098-2.webp,,,,content/articles/alfa-romeo/car-00098.md,no
30e106f7a07ba16e3455b181ca7583ee0df09cf1,car-00099,excel,car,Alfa Romeo,,,166,Gen 1,3.2 V6,Alfa Romeo 166 3.2 V6,2003-2007–,assets/vehicles/alfa-romeo/car-00099/,assets/vehicles/_quick/car-00099-1.webp,assets/vehicles/_quick/car-00099-2.webp,,,,content/articles/alfa-romeo/car-00099.md,no
b06601934cc12bf2330c2b92c68aad4f57a49f73,car-00100,excel,car,Alfa Romeo,,,1750,Gen 1,Berlina,Alfa Romeo 1750 Berlina,1968–1972,assets/vehicles/alfa-romeo/car-00100/,assets/vehicles/_quick/car-00100-1.webp,assets/vehicles/_quick/car-00100-2.webp,,,,content/articles/alfa-romeo/car-00100.md,no
82a00126b2a86371c88a856d6ba0196c99dfcbff,car-00101,excel,car,Alfa Romeo,,,1750,Gen 1,GTV,Alfa Romeo 1750 GTV,1967–1973,assets/vehicles/alfa-romeo/car-00101/,assets/vehicles/_quick/car-00101-1.webp,assets/vehicles/_quick/car-00101-2.webp,,,,content/articles/alfa-romeo/car-00101.md,no
d56ce02675b9eb48b6957ee12a3101ddcc2ce36d,car-00102,excel,car,Alfa Romeo,,,2000,Gen 1,Berlina,Alfa Romeo 2000 Berlina,1971–1977,assets/vehicles/alfa-romeo/car-00102/,assets/vehicles/_quick/car-00102-1.webp,assets/vehicles/_quick/car-00102-2.webp,,,,content/articles/alfa-romeo/car-00102.md,no
b7a28ba8efd676b5e5db7e5d4a539ac8823df079,car-00103,excel,car,Alfa Romeo,,,2000,Gen 1,GTV,Alfa Romeo 2000 GTV,1971–1975,assets/vehicles/alfa-romeo/car-00103/,assets/vehicles/_quick/car-00103-1.webp,assets/vehicles/_quick/car-00103-2.webp,,,,content/articles/alfa-romeo/car-00103.md,no
12b2503f8e1a7f393ecda99c22300d9459c47848,car-00104,excel,car,Alfa Romeo,,,2000,Gen 1,GTV,Alfa Romeo 2000 GTV,1975–1976,assets/vehicles/alfa-romeo/car-00104/,assets/vehicles/_quick/car-00104-1.webp,assets/vehicles/_quick/car-00104-2.webp,,,,content/articles/alfa-romeo/car-00104.md,no
adc3a72f4d60b37e3c1e5f8027816fc919392a38,car-00105,excel,car,Alfa Romeo,,,2000,Gen 1,Sportiva,Alfa Romeo 2000 Sportiva,1954,assets/vehicles/alfa-romeo/car-00105/,assets/vehicles/_quick/car-00105-1.webp,assets/vehicles/_quick/car-00105-2.webp,,,,content/articles/alfa-romeo/car-00105.md,no
86289224c0551d08d59edfb29777d9d841dc7d41,car-00106,excel,car,Alfa Romeo,,,2600,Gen 1,Coupé Sprint,Alfa Romeo 2600 Coupé Sprint,1962-1968–,assets/vehicles/alfa-romeo/car-00106/,assets/vehicles/_quick/car-00106-1.webp,assets/vehicles/_quick/car-00106-2.webp,,,,content/articles/alfa-romeo/car-00106.md,no
6179e5e4d2a9a39eb559e5d7314694490b3c6738,car-00107,excel,car,Alfa Romeo,,,33,Gen 1,1.5 Quadrfoglio Verde,Alfa Romeo 33 1.5 Quadrfoglio Verde,1984-1990–,assets/vehicles/alfa-romeo/car-00107/,assets/vehicles/_quick/car-00107-1.webp,assets/vehicles/_quick/car-00107-2.webp,,,,content/articles/alfa-romeo/car-00107.md,no
225d261ab57dd00ce5521fb22fe60ce98622762a,car-00108,excel,car,Alfa Romeo,,,33,Gen 1,1.7 16v,Alfa Romeo 33 1.7 16v,1990-1992–,assets/vehicles/alfa-romeo/car-00108/,assets/vehicles/_quick/car-00108-1.webp,assets/vehicles/_quick/car-00108-2.webp,,,,content/articles/alfa-romeo/car-00108.md,no
13205a88625afa76b1553ddd3a0fa1e0d0b0c55b,car-00109,excel,car,Alfa Romeo,,,33,Gen 1,1.7 ie,Alfa Romeo 33 1.7 ie,1988-1994–,assets/vehicles/alfa-romeo/car-00109/,assets/vehicles/_quick/car-00109-1.webp,assets/vehicles/_quick/car-00109-2.webp,,,,content/articles/alfa-romeo/car-00109.md,no
e92d584cf347a2e706dca34082eb7ffd2334d370,car-00110,excel,car,Alfa Romeo,,,33,Gen 1,1.7 Permanent4,Alfa Romeo 33 1.7 Permanent4,1991-1992–,assets/vehicles/alfa-romeo/car-00110/,assets/vehicles/_quick/car-00110-1.webp,assets/vehicles/_quick/car-00110-2.webp,,,,content/articles/alfa-romeo/car-00110.md,no
d5e520ee232acee157ee5d9a6d5e1c4c6fd196c3,car-00111,excel,car,Alfa Romeo,,,33,Gen 1,1.7 Permanent4 cat,Alfa Romeo 33 1.7 Permanent4 cat,1991-1992–,assets/vehicles/alfa-romeo/car-00111/,assets/vehicles/_quick/car-00111-1.webp,assets/vehicles/_quick/car-00111-2.webp,,,,content/articles/alfa-romeo/car-00111.md,no
4efdf79b8006e2dd59f5b4f9cd5688a6e7d1d0c8,car-00112,excel,car,Alfa Romeo,,,33,Gen 1,1.7 QV,Alfa Romeo 33 1.7 QV,1986-1990–,assets/vehicles/alfa-romeo/car-00112/,assets/vehicles/_quick/car-00112-1.webp,assets/vehicles/_quick/car-00112-2.webp,,,,content/articles/alfa-romeo/car-00112.md,no
d6d68ea9ebccc63005948c6f07134b7c40aa98e3,car-00113,excel,car,Alfa Romeo,,,4C,Gen 1,-,Alfa Romeo 4C,2013-2019–,assets/vehicles/alfa-romeo/car-00113/,assets/vehicles/_quick/car-00113-1.webp,assets/vehicles/_quick/car-00113-2.webp,,,,content/articles/alfa-romeo/car-00113.md,no
2db83672e0481eafa196243bca52affbf213dd47,car-00114,excel,car,Alfa Romeo,,,4C,Gen 1,Spider,Alfa Romeo 4C Spider,2015-2019–,assets/vehicles/alfa-romeo/car-00114/,assets/vehicles/_quick/car-00114-1.webp,assets/vehicles/_quick/car-00114-2.webp,,,,content/articles/alfa-romeo/car-00114.md,no
fe2a3b43432fb38aa4c49b7ac6d2c88bcbdb9999,car-00115,excel,car,Alfa Romeo,,,75,Gen 1,1.8,Alfa Romeo 75 1.8,1985-1989–,assets/vehicles/alfa-romeo/car-00115/,assets/vehicles/_quick/car-00115-1.webp,assets/vehicles/_quick/car-00115-2.webp,,,,content/articles/alfa-romeo/car-00115.md,no
0173c283210792e4b80beb6551f13f11b8e9b785,car-00116,excel,car,Alfa Romeo,,,75,Gen 1,1.8 ie,Alfa Romeo 75 1.8 ie,1988-1993–,assets/vehicles/alfa-romeo/car-00116/,assets/vehicles/_quick/car-00116-1.webp,assets/vehicles/_quick/car-00116-2.webp,,,,content/articles/alfa-romeo/car-00116.md,no
3cef717b7e2436715123a82ac24e5294a7da9236,car-00117,excel,car,Alfa Romeo,,,75,Gen 1,2.0,Alfa Romeo 75 2.0,1985-1989–,assets/vehicles/alfa-romeo/car-00117/,assets/vehicles/_quick/car-00117-1.webp,assets/vehicles/_quick/car-00117-2.webp,,,,content/articles/alfa-romeo/car-00117.md,no
4c5f9deb7a17bc2031441c439356d601d644209c,car-00118,excel,car,Alfa Romeo,,,75,Gen 1,2.0i Twin Spark,Alfa Romeo 75 2.0i Twin Spark,1987-1992–,assets/vehicles/alfa-romeo/car-00118/,assets/vehicles/_quick/car-00118-1.webp,assets/vehicles/_quick/car-00118-2.webp,,,,content/articles/alfa-romeo/car-00118.md,no
d324ae6e620fd3a25a8c79a6f5b02283e67eef44,car-00119,excel,car,Alfa Romeo,,,75,Gen 1,2.5 V6,Alfa Romeo 75 2.5 V6,1985-1988–,assets/vehicles/alfa-romeo/car-00119/,assets/vehicles/_quick/car-00119-1.webp,assets/vehicles/_quick/car-00119-2.webp,,,,content/articles/alfa-romeo/car-00119.md,no
21b672230d27c636ce62628a01ff7a8953086e15,car-00120,excel,car,Alfa Romeo,,,75,Gen 1,2.5 V6 Auto,Alfa Romeo 75 2.5 V6 Auto,1987-1991–,assets/vehicles/alfa-romeo/car-00120/,assets/vehicles/_quick/car-00120-1.webp,assets/vehicles/_quick/car-00120-2.webp,,,,content/articles/alfa-romeo/car-00120.md,no
26f9e87ac9a640d4523a073ca2fa8261d766c26c,car-00121,excel,car,Alfa Romeo,,,75,Gen 1,3.0 V6,Alfa Romeo 75 3.0 V6,1987-1989–,assets/vehicles/alfa-romeo/car-00121/,assets/vehicles/_quick/car-00121-1.webp,assets/vehicles/_quick/car-00121-2.webp,,,,content/articles/alfa-romeo/car-00121.md,no
f500740fd6e2c9fa6075fe5c4296810fb56dfe9b,car-00122,excel,car,Alfa Romeo,,,75,Gen 1,3.0 V6,Alfa Romeo 75 3.0 V6,1988-1992–,assets/vehicles/alfa-romeo/car-00122/,assets/vehicles/_quick/car-00122-1.webp,assets/vehicles/_quick/car-00122-2.webp,,,,content/articles/alfa-romeo/car-00122.md,no
01d3c615a1ee609d264abfe5f20f871599e619c9,car-00123,excel,car,Alfa Romeo,,,75,Gen 1,3.0 V6 Quadrifoglio Verde,Alfa Romeo 75 3.0 V6 Quadrifoglio Verde,1990–1992,assets/vehicles/alfa-romeo/car-00123/,assets/vehicles/_quick/car-00123-1.webp,assets/vehicles/_quick/car-00123-2.webp,,,,content/articles/alfa-romeo/car-00123.md,no
45396b4678426cb2d1d0112736bc5a034a6580d7,car-00124,excel,car,Alfa Romeo,,,75,Gen 1,Turbo,Alfa Romeo 75 Turbo,1990-1992–,assets/vehicles/alfa-romeo/car-00124/,assets/vehicles/_quick/car-00124-1.webp,assets/vehicles/_quick/car-00124-2.webp,,,,content/articles/alfa-romeo/car-00124.md,no
9ce9c4e9583df0a8a56482883dfc28d1f6f0505f,car-00125,excel,car,Alfa Romeo,,,75,Gen 1,Turbo,Alfa Romeo 75 Turbo,1985-1989–,assets/vehicles/alfa-romeo/car-00125/,assets/vehicles/_quick/car-00125-1.webp,assets/vehicles/_quick/car-00125-2.webp,,,,content/articles/alfa-romeo/car-00125.md,no
ac5cf53a317496508ca7e2871cd75aeebd0ac9b3,car-00126,excel,car,Alfa Romeo,,,90,Gen 1,2.0i,Alfa Romeo 90 2.0i,1984-1987–,assets/vehicles/alfa-romeo/car-00126/,assets/vehicles/_quick/car-00126-1.webp,assets/vehicles/_quick/car-00126-2.webp,,,,content/articles/alfa-romeo/car-00126.md,no
b32a84cfa99cb65a74d0baaf5d89877c9f14426f,car-00127,excel,car,Alfa Romeo,,,90,Gen 1,2.5 V6,Alfa Romeo 90 2.5 V6,1984-1987–,assets/vehicles/alfa-romeo/car-00127/,assets/vehicles/_quick/car-00127-1.webp,assets/vehicles/_quick/car-00127-2.webp,,,,content/articles/alfa-romeo/car-00127.md,no
1eead278614149d25109533954d94a6d1d432f08,car-00128,excel,car,Alfa Romeo,,,Alfa 6,Gen 1,2.0,Alfa Romeo Alfa 6 2.0,1983–1987,assets/vehicles/alfa-romeo/car-00128/,assets/vehicles/_quick/car-00128-1.webp,assets/vehicles/_quick/car-00128-2.webp,,,,content/articles/alfa-romeo/car-00128.md,no
716b2c2cc775ca9e63709890c8a095273845f374,car-00129,excel,car,Alfa Romeo,,,Alfa 6,Gen 1,2.5 Iniezione Quadrifoglio Oro,Alfa Romeo Alfa 6 2.5 Iniezione Quadrifoglio Oro,1983–1987,assets/vehicles/alfa-romeo/car-00129/,assets/vehicles/_quick/car-00129-1.webp,assets/vehicles/_quick/car-00129-2.webp,,,,content/articles/alfa-romeo/car-00129.md,no
de9bc6d4191ccbaf04f0616b53d1af3f1502e71b,car-00130,excel,car,Alfa Romeo,,,Alfa 6,Gen 1,2.5 Iniezione Quadrifoglio Oro Auto,Alfa Romeo Alfa 6 2.5 Iniezione Quadrifoglio Oro Auto,1983–1987,assets/vehicles/alfa-romeo/car-00130/,assets/vehicles/_quick/car-00130-1.webp,assets/vehicles/_quick/car-00130-2.webp,,,,content/articles/alfa-romeo/car-00130.md,no
82c34d71eacb8ffef025b28bda5c4fd21e0b4c8b,car-00131,excel,car,Alfa Romeo,,,Alfa 6,Gen 1,2.5 Turbodiesel,Alfa Romeo Alfa 6 2.5 Turbodiesel,1983–1987,assets/vehicles/alfa-romeo/car-00131/,assets/vehicles/_quick/car-00131-1.webp,assets/vehicles/_quick/car-00131-2.webp,,,,content/articles/alfa-romeo/car-00131.md,no
7b7c54ff6eea478de56aafe9c257daa6458539d2,car-00132,excel,car,Alfa Romeo,,,Alfa 6,Gen 1,2.5 V6,Alfa Romeo Alfa 6 2.5 V6,1979–1983,assets/vehicles/alfa-romeo/car-00132/,assets/vehicles/_quick/car-00132-1.webp,assets/vehicles/_quick/car-00132-2.webp,,,,content/articles/alfa-romeo/car-00132.md,no
fcff398ad6c38f5a9f4faec4a8c50707ad1fd0de,car-00133,excel,car,Alfa Romeo,,,Alfa 6,Gen 1,2.5 V6 Auto,Alfa Romeo Alfa 6 2.5 V6 Auto,1979–1983,assets/vehicles/alfa-romeo/car-00133/,assets/vehicles/_quick/car-00133-1.webp,assets/vehicles/_quick/car-00133-2.webp,,,,content/articles/alfa-romeo/car-00133.md,no
5e0d581d22987a6669a2ee28cfe25d5b9b594c2d,car-00134,excel,car,Alfa Romeo,,,Alfasud,Gen 1,1.5 Ti,Alfa Romeo Alfasud 1.5 Ti,1980-1982–,assets/vehicles/alfa-romeo/car-00134/,assets/vehicles/_quick/car-00134-1.webp,assets/vehicles/_quick/car-00134-2.webp,,,,content/articles/alfa-romeo/car-00134.md,no
52463ce3a5a5e8ce86a8ca7805a7bc7b8b785bfa,car-00135,excel,car,Alfa Romeo,,,Alfasud,Gen 1,1.5 Ti,Alfa Romeo Alfasud 1.5 Ti,1982-1983–,assets/vehicles/alfa-romeo/car-00135/,assets/vehicles/_quick/car-00135-1.webp,assets/vehicles/_quick/car-00135-2.webp,,,,content/articles/alfa-romeo/car-00135.md,no
36b1ee9f8a8dbdfae7d3d68bf92e228eca408606,car-00136,excel,car,Alfa Romeo,,,Alfasud,Gen 1,Sprint 1.5 QV,Alfa Romeo Alfasud Sprint 1.5 QV,1983-1987–,assets/vehicles/alfa-romeo/car-00136/,assets/vehicles/_quick/car-00136-1.webp,assets/vehicles/_quick/car-00136-2.webp,,,,content/articles/alfa-romeo/car-00136.md,no
aeb61339be8a63c59e3208e1fa60ad40f9a4650e,car-00137,excel,car,Alfa Romeo,,,Alfasud,Gen 1,Sprint 1.7 QV,Alfa Romeo Alfasud Sprint 1.7 QV,1988-1989–,assets/vehicles/alfa-romeo/car-00137/,assets/vehicles/_quick/car-00137-1.webp,assets/vehicles/_quick/car-00137-2.webp,,,,content/articles/alfa-romeo/car-00137.md,no
a407292683c9b11aca5503df1d3325ea2ddf28ea,car-00138,excel,car,Alfa Romeo,,,Alfasud,Gen 1,Sprint Veloce,Alfa Romeo Alfasud Sprint Veloce,1979-1983–,assets/vehicles/alfa-romeo/car-00138/,assets/vehicles/_quick/car-00138-1.webp,assets/vehicles/_quick/car-00138-2.webp,,,,content/articles/alfa-romeo/car-00138.md,no
c33d11c511ace4ece2c184d87884c1f8a74f24d9,car-00139,excel,car,Alfa Romeo,,,Alfetta,Gen 1,1.8,Alfa Romeo Alfetta 1.8,1972-1981–,assets/vehicles/alfa-romeo/car-00139/,assets/vehicles/_quick/car-00139-1.webp,assets/vehicles/_quick/car-00139-2.webp,,,,content/articles/alfa-romeo/car-00139.md,no
f6d1251a2f021b1425b5e8c03b3c36ed6ba448ff,car-00140,excel,car,Alfa Romeo,,,Alfetta,Gen 1,2.0 Quadrifoglio Oro,Alfa Romeo Alfetta 2.0 Quadrifoglio Oro,1983-1984–,assets/vehicles/alfa-romeo/car-00140/,assets/vehicles/_quick/car-00140-1.webp,assets/vehicles/_quick/car-00140-2.webp,,,,content/articles/alfa-romeo/car-00140.md,no
8188d3398eae87195033f8a141708242306c45a5,car-00141,excel,car,Alfa Romeo,,,Alfetta,Gen 1,2000,Alfa Romeo Alfetta 2000,1977-1978–,assets/vehicles/alfa-romeo/car-00141/,assets/vehicles/_quick/car-00141-1.webp,assets/vehicles/_quick/car-00141-2.webp,,,,content/articles/alfa-romeo/car-00141.md,no
6c9482e7bbc6043c97eb49fd51475b0ba8351a17,car-00142,excel,car,Alfa Romeo,,,Alfetta,Gen 1,2000,Alfa Romeo Alfetta 2000,1979-1985–,assets/vehicles/alfa-romeo/car-00142/,assets/vehicles/_quick/car-00142-1.webp,assets/vehicles/_quick/car-00142-2.webp,,,,content/articles/alfa-romeo/car-00142.md,no
e063991ab2376676dc9e8c2861f15c485e0b249e,car-00143,excel,car,Alfa Romeo,,,Alfetta,Gen 1,GT,Alfa Romeo Alfetta GT,1975-1978–,assets/vehicles/alfa-romeo/car-00143/,assets/vehicles/_quick/car-00143-1.webp,assets/vehicles/_quick/car-00143-2.webp,,,,content/articles/alfa-romeo/car-00143.md,no
76f32fbcb0362fa125dc2be5c60c6f668fe9ffd7,car-00144,excel,car,Alfa Romeo,,,Alfetta,Gen 1,GT 1800,Alfa Romeo Alfetta GT 1800,1974-1976–,assets/vehicles/alfa-romeo/car-00144/,assets/vehicles/_quick/car-00144-1.webp,assets/vehicles/_quick/car-00144-2.webp,,,,content/articles/alfa-romeo/car-00144.md,no
97a9b3c11efd98b09203761e85da2f0f2234363b,car-00145,excel,car,Alfa Romeo,,,Alfetta,Gen 1,GTV 2.0,Alfa Romeo Alfetta GTV 2.0,1980-1983–,assets/vehicles/alfa-romeo/car-00145/,assets/vehicles/_quick/car-00145-1.webp,assets/vehicles/_quick/car-00145-2.webp,,,,content/articles/alfa-romeo/car-00145.md,no
85a8568669f4f5d84e0b3976b7683cb0bfcb90f2,car-00146,excel,car,Alfa Romeo,,,Alfetta,Gen 1,GTV 2.0 Turbodelta,Alfa Romeo Alfetta GTV 2.0 Turbodelta,1979-1980–,assets/vehicles/alfa-romeo/car-00146/,assets/vehicles/_quick/car-00146-1.webp,assets/vehicles/_quick/car-00146-2.webp,,,,content/articles/alfa-romeo/car-00146.md,no
06a606223e04abfff0b7d025905fc2efb17606d7,car-00147,excel,car,Alfa Romeo,,,Alfetta,Gen 1,GTV 2000,Alfa Romeo Alfetta GTV 2000,1975-1978–,assets/vehicles/alfa-romeo/car-00147/,assets/vehicles/_quick/car-00147-1.webp,assets/vehicles/_quick/car-00147-2.webp,,,,content/articles/alfa-romeo/car-00147.md,no
2ab642ca1738e8c62132a6530a4e6ceb8b4671cd,car-00148,excel,car,Alfa Romeo,,,Alfetta,Gen 1,GTV6,Alfa Romeo Alfetta GTV6,1980-1987–,assets/vehicles/alfa-romeo/car-00148/,assets/vehicles/_quick/car-00148-1.webp,assets/vehicles/_quick/car-00148-2.webp,,,,content/articles/alfa-romeo/car-00148.md,no
ad8abce16effe72441a66da2b105e0cb538f2846,car-00149,excel,car,Alfa Romeo,,,Alfetta,Gen 1,GTV6 3.0,Alfa Romeo Alfetta GTV6 3.0,1983-1984–,assets/vehicles/alfa-romeo/car-00149/,assets/vehicles/_quick/car-00149-1.webp,assets/vehicles/_quick/car-00149-2.webp,,,,content/articles/alfa-romeo/car-00149.md,no
c25a8ee93f5d7da62c208437c5679a257dacbdae,car-00150,excel,car,Alfa Romeo,,,Brera,Gen 1,1.8 TBi,Alfa Romeo Brera 1.8 TBi,2009–2010,assets/vehicles/alfa-romeo/car-00150/,assets/vehicles/_quick/car-00150-1.webp,assets/vehicles/_quick/car-00150-2.webp,,,,content/articles/alfa-romeo/car-00150.md,no
ead2c00549d549816636757da3e854ec0cff2263,car-00151,excel,car,Alfa Romeo,,,Brera,Gen 1,2.2 JTS Fase 1,Alfa Romeo Brera 2.2 JTS Fase 1,2005–2008,assets/vehicles/alfa-romeo/car-00151/,assets/vehicles/_quick/car-00151-1.webp,assets/vehicles/_quick/car-00151-2.webp,,,,content/articles/alfa-romeo/car-00151.md,no
2c666bb00ddc0d3f65c505f00314069da9ff4167,car-00152,excel,car,Alfa Romeo,,,Brera,Gen 1,2.2 JTS Fase 2,Alfa Romeo Brera 2.2 JTS Fase 2,2008–2010,assets/vehicles/alfa-romeo/car-00152/,assets/vehicles/_quick/car-00152-1.webp,assets/vehicles/_quick/car-00152-2.webp,,,,content/articles/alfa-romeo/car-00152.md,no
